265.62,305.15,280.81,303.51,290.03,389.14,274.84,390.77
276.5,324.59,292.13,326.6,283.29,395.45,267.65,393.45
283.22,325.12,296.41,328.56,277.21,402.23,264.02,398.79
286.29,326.47,298.76,330.36,273.64,410.76,261.17,406.86
282.78,332.14,295.57,335.73,272.54,417.63,259.75,414.03
277.68,341.93,290.23,344.81,271.52,426.28,258.97,423.4
277.56,349.91,290.15,353.37,268.24,433.17,255.64,429.71
278.27,358.31,290.71,362.59,263.67,441.11,251.24,436.83
274.0,366.17,286.92,370.42,260.74,450.08,247.82,445.83
269.66,371.53,284.35,375.66,261.63,456.43,246.95,452.3
266.66,378.77,281.2,382.58,260.14,463.13,245.59,459.32
260.77,384.65,274.86,387.15,260.4,468.67,246.31,466.17
263.48,389.32,276.75,392.38,257.64,475.06,244.37,471.99
260.42,388.23,273.96,390.67,258.33,477.48,244.8,475.05
262.15,392.75,273.98,395.26,256.3,478.41,244.47,475.9
260.85,400.24,272.91,402.99,254.87,482.12,242.81,479.37
260.85,400.06,273.37,402.96,254.04,486.33,241.52,483.42
259.87,403.56,272.91,406.63,253.75,488.06,240.71,484.99
259.26,405.47,271.96,408.36,253.38,490.13,240.67,487.24
255.43,409.12,268.78,411.71,253.31,491.5,239.96,488.91
257.17,413.75,270.0,416.87,251.11,494.58,238.28,491.46
255.31,411.79,268.05,414.28,251.91,496.81,239.18,494.32
257.17,412.86,269.3,415.59,250.58,498.74,238.46,496.01
251.09,414.13,267.25,416.47,254.96,501.16,238.8,498.81
245.07,426.29,262.21,427.01,258.87,507.16,241.73,506.45
238.3,429.68,251.41,427.75,263.94,513.01,250.82,514.94
239.33,443.6,251.85,441.37,266.51,523.85,253.99,526.07
240.95,450.68,254.24,448.46,268.24,532.46,254.95,534.68
240.67,458.65,254.83,455.9,270.61,537.21,256.45,539.96
237.21,468.93,250.09,464.41,278.0,544.01,265.12,548.53
237.47,475.67,248.86,470.96,281.42,549.68,270.03,554.39
242.77,481.3,255.23,476.92,283.64,557.87,271.18,562.24
248.21,491.79,263.72,487.31,285.86,564.07,270.35,568.54
253.84,496.16,269.99,493.07,284.96,571.33,268.81,574.42
259.81,500.02,277.29,498.34,285.0,578.75,267.52,580.43
264.97,504.95,284.4,505.72,281.33,583.74,261.89,582.97
274.46,512.91,288.16,515.46,274.15,590.84,260.45,588.3
275.21,509.85,289.45,512.5,274.12,595.06,259.88,592.42
274.83,516.69,287.45,519.09,272.08,599.89,259.46,597.49
273.06,517.47,286.39,519.75,271.85,604.52,258.53,602.23
276.21,522.83,289.26,526.01,269.08,608.88,256.04,605.71
276.74,525.42,288.76,528.45,267.57,612.48,255.55,609.45
275.69,529.95,287.74,533.07,265.96,617.24,253.91,614.13
276.0,535.12,287.85,538.55,264.06,620.87,252.21,617.44
275.05,535.29,287.39,538.69,263.71,624.63,251.37,621.23
265.06,543.37,282.58,546.18,269.67,626.6,252.16,623.79
252.14,559.89,263.6,557.61,278.06,630.19,266.61,632.47
251.61,561.61,264.6,558.78,282.65,641.77,269.65,644.6
250.02,573.78,263.54,569.88,286.37,649.17,272.85,653.07
253.66,605.67,308.08,618.25,301.58,646.4,247.16,633.83
315.5,591.6,325.74,602.27,271.02,654.79,260.78,644.12
340.43,576.79,348.64,588.76,279.28,636.32,271.07,624.35
361.75,563.72,369.39,575.0,299.57,622.23,291.94,610.95
379.81,551.14,387.18,561.45,318.78,610.3,311.42,599.99
396.21,540.34,403.37,551.08,333.02,598.02,325.86,587.29
410.32,531.75,417.29,543.59,345.93,585.57,338.96,573.73
422.72,522.27,429.92,533.59,359.01,578.72,351.8,567.4
434.97,512.88,442.39,524.03,371.54,571.21,364.12,560.05
447.03,504.86,454.73,516.76,383.7,562.72,376.0,550.82
457.27,497.83,464.35,508.43,391.93,556.75,384.85,546.15
468.17,492.92,475.41,505.9,401.81,546.93,394.57,533.95
414.26,501.72,483.53,499.62,484.33,525.96,415.06,528.06
428.9,494.47,437.8,482.03,498.73,525.63,489.82,538.07
436.54,490.58,445.94,480.43,507.86,537.76,498.46,547.91
446.69,492.2,457.15,482.62,514.43,545.11,503.97,554.69
454.64,498.59,473.68,485.22,516.99,546.89,497.95,560.26
484.72,498.8,500.13,497.01,507.88,563.77,492.46,565.55
492.0,499.97,506.71,500.2,505.55,573.17,490.84,572.93
498.41,507.16,510.87,508.83,501.49,579.06,489.03,577.39
500.29,511.93,514.23,514.74,500.11,584.68,486.17,581.86
504.72,519.04,516.96,523.11,495.0,589.05,482.76,584.97
504.62,528.78,516.22,533.59,490.88,594.81,479.27,590.01
502.11,530.57,515.23,535.86,488.29,602.7,475.17,597.41
502.51,529.82,514.7,534.55,486.58,606.99,474.39,602.26
500.51,531.54,512.72,535.92,485.26,612.5,473.05,608.12
497.5,533.23,510.27,537.29,484.6,618.08,471.82,614.02
479.73,546.29,504.03,547.0,501.91,619.2,477.6,618.49
466.37,556.55,481.87,550.01,511.61,620.56,496.11,627.1
465.31,569.41,476.61,562.21,519.59,629.63,508.29,636.83
468.46,580.47,479.43,572.98,524.54,639.08,513.56,646.57
477.97,590.95,489.3,584.07,529.73,650.74,518.39,657.61
480.75,596.21,491.29,589.74,533.4,658.3,522.86,664.77
484.52,603.06,495.75,596.21,538.93,666.99,527.7,673.84
485.72,614.37,498.34,605.32,547.11,673.34,534.49,682.39
499.32,645.26,559.94,648.84,558.58,671.93,497.96,668.34
546.42,618.69,563.33,626.19,537.16,685.22,520.24,677.72
543.62,601.34,558.31,603.56,546.29,682.86,531.6,680.64
557.59,582.22,569.93,587.14,538.73,665.43,526.39,660.51
562.83,561.66,575.86,565.5,555.48,634.74,542.44,630.9
569.39,541.71,581.72,545.39,557.37,627.12,545.04,623.45
578.95,523.26,591.4,528.1,559.9,609.13,547.45,604.28
587.05,506.48,599.14,511.79,563.34,593.38,551.24,588.07
602.04,496.08,615.66,509.3,569.84,556.52,556.21,543.29
569.0,502.03,630.07,515.49,625.23,537.4,564.17,523.94
574.59,503.78,586.18,490.39,645.31,541.56,633.72,554.95
586.61,511.27,595.72,500.35,662.15,555.81,653.04,566.73
606.9,522.25,615.69,512.24,679.94,568.65,671.15,578.67
623.46,531.66,632.62,522.08,694.54,581.3,685.38,590.88
634.97,546.49,643.56,535.83,710.23,589.53,701.64,600.2
648.47,555.86,656.5,545.9,723.49,599.91,715.47,609.86
661.98,563.34,670.07,553.97,736.31,611.17,728.21,620.55
671.81,574.16,680.1,563.96,748.47,619.5,740.18,629.71
682.96,581.15,691.73,570.83,758.29,627.43,749.51,637.74
693.99,588.51,702.48,578.82,767.67,635.96,759.18,645.64
702.7,595.54,712.51,584.7,777.81,643.78,768.01,654.62
710.29,603.08,720.41,591.6,786.49,649.91,776.37,661.38
719.55,609.59,729.82,598.29,792.94,655.67,782.67,666.97
724.52,615.15,733.8,604.33,799.77,660.9,790.49,671.72
726.04,627.83,734.9,613.99,805.73,659.31,796.87,673.15
744.77,636.18,812.35,647.46,808.97,667.68,741.4,656.39
742.81,645.01,815.84,640.45,817.27,663.36,744.25,667.92
820.21,634.67,826.04,655.23,749.78,676.85,743.95,656.3
756.09,667.81,827.2,627.35,834.23,639.71,763.11,680.17
828.66,624.46,836.7,637.31,768.38,680.01,760.35,667.16
838.46,619.67,845.59,630.89,773.03,676.98,765.91,665.77
844.34,616.62,851.51,629.11,775.88,672.53,768.71,660.04
850.62,612.26,857.66,623.81,782.35,669.69,775.32,658.15
854.67,609.24,861.88,621.16,786.58,666.73,779.37,654.82
857.92,605.59,865.75,617.89,792.63,664.42,784.81,652.12
863.58,603.38,870.76,615.76,795.98,659.13,788.8,646.76
808.77,618.38,881.96,609.98,883.89,626.79,810.7,635.19
808.03,616.07,890.06,616.25,890.03,629.04,808.0,628.86
820.23,611.15,903.68,621.58,902.09,634.26,818.65,623.83
828.37,615.98,915.49,622.35,914.52,635.5,827.41,629.13
837.29,617.79,922.65,623.74,921.64,638.21,836.28,632.25
848.43,620.47,930.98,623.08,930.52,637.84,847.96,635.23
853.92,625.01,937.66,618.56,939.07,636.92,855.34,643.36
865.25,630.29,945.62,616.63,948.35,632.67,867.98,646.33
952.75,612.94,956.75,626.62,877.34,649.86,873.34,636.19
886.1,633.54,962.32,612.54,965.69,624.76,889.47,645.76
971.38,613.69,974.39,627.25,891.06,645.76,888.05,632.21
980.53,611.48,983.68,624.76,899.3,644.81,896.15,631.53
989.2,608.07,992.95,619.85,908.96,646.54,905.22,634.76
999.45,606.69,1002.8,618.9,921.89,640.97,918.56,628.76
1005.6,603.93,1009.6,616.08,927.31,642.84,923.36,630.68
1013.8,603.1,1017.2,617.2,932.94,637.01,929.63,622.91
1019.5,601.5,1022.9,613.91,939.75,636.45,936.38,624.04
1025.2,598.36,1029.3,611.23,947.15,636.89,943.13,624.02
1031.5,597.47,1035.0,609.65,951.6,633.76,948.08,621.58
1036.8,595.34,1040.5,607.92,958.27,631.97,954.59,619.39
974.51,600.48,1045.3,603.34,1044.7,618.67,973.89,615.82
973.97,598.36,1057.3,608.77,1055.4,623.66,972.11,613.25
982.9,609.26,985.44,596.86,1065.7,613.3,1063.1,625.69
987.95,607.85,991.19,594.97,1073.9,615.79,1070.6,628.67
996.69,611.01,1000.2,597.43,1082.2,618.48,1078.7,632.06
1005.8,608.73,1010.2,596.04,1090.1,623.77,1085.7,636.45
1013.4,613.49,1016.9,601.84,1096.0,625.66,1092.5,637.31
1020.2,619.24,1023.6,605.68,1104.8,625.67,1101.5,639.24
1030.2,608.97,1112.4,627.74,1109.6,640.08,1027.4,621.32
1035.6,611.8,1117.3,626.49,1114.7,641.06,1033.0,626.37
1042.8,615.68,1120.4,621.14,1119.1,639.13,1041.5,633.67
1049.0,628.75,1127.4,615.08,1130.3,631.17,1051.8,644.83
1132.2,609.55,1136.7,622.07,1058.0,650.56,1053.5,638.05
1141.9,603.96,1147.5,616.2,1070.0,652.1,1064.3,639.87
1151.9,602.7,1156.6,616.38,1080.2,642.96,1075.4,629.28
1162.6,600.55,1167.2,613.06,1083.2,644.07,1078.5,631.57
1169.2,597.13,1174.5,609.41,1088.7,646.02,1083.5,633.74
1177.6,594.38,1182.8,607.21,1102.5,639.7,1097.4,626.87
1187.4,594.3,1191.5,608.19,1112.0,631.67,1107.9,617.78
1197.6,595.54,1200.5,608.73,1119.2,626.35,1116.3,613.15
1121.9,613.21,1205.5,592.93,1208.5,605.33,1124.9,625.6
1147.3,591.16,1211.7,596.41,1210.0,617.75,1145.5,612.49
1162.7,582.89,1181.8,572.28,1215.3,632.63,1196.2,643.24
1184.3,586.45,1196.0,584.08,1212.4,664.73,1200.7,667.11
1184.3,607.77,1197.0,603.74,1222.7,684.53,1210.0,688.56
1192.9,626.14,1204.6,622.95,1227.3,706.55,1215.6,709.74
1196.1,646.19,1208.9,642.33,1233.7,724.45,1220.9,728.32
1201.5,666.22,1213.6,662.19,1240.0,741.81,1227.9,745.84
1204.0,679.56,1215.5,675.34,1245.1,756.31,1233.5,760.53
1207.6,691.45,1219.6,687.07,1250.3,770.69,1238.4,775.07
1203.6,731.93,1222.6,714.23,1268.7,763.84,1249.6,781.53
1294.6,744.02,1297.2,757.18,1219.0,772.83,1216.3,759.67
1255.2,746.89,1337.3,749.24,1336.9,762.14,1254.8,759.8
1293.0,750.0,1374.0,750.0,1374.0,763.0,1293.0,763.0
1324.3,753.91,1405.1,746.56,1406.5,762.34,1325.7,769.7
1401.0,697.64,1412.2,701.34,1389.5,770.22,1378.3,766.53
1432.0,659.98,1441.9,666.77,1396.9,732.09,1387.0,725.29
1458.8,626.25,1468.8,635.39,1412.1,697.81,1402.0,688.67
1483.0,599.04,1492.0,607.99,1434.6,665.59,1425.6,656.64
1505.5,576.5,1514.0,585.0,1454.5,644.5,1446.0,636.0
1526.5,555.5,1535.0,564.0,1475.0,624.0,1466.5,615.5
1544.6,534.89,1555.0,544.61,1495.4,607.93,1485.0,598.21
1562.5,516.55,1572.5,526.5,1511.5,587.52,1501.6,577.57
1575.1,499.16,1585.9,507.84,1531.8,574.81,1521.0,566.12
1552.7,487.62,1578.5,486.87,1580.2,547.45,1554.5,548.2
1533.9,477.57,1546.3,466.26,1595.7,520.14,1583.4,531.45
1517.9,455.61,1527.4,446.07,1587.2,505.3,1577.7,514.84
1503.6,434.63,1513.0,425.46,1570.6,484.56,1561.3,493.73
1492.1,418.69,1501.3,409.93,1558.3,469.93,1549.1,478.69
1480.7,399.9,1491.2,391.72,1542.6,457.76,1532.1,465.95
1470.4,380.41,1481.3,373.54,1526.7,445.49,1515.8,452.37
1459.4,363.9,1470.1,356.97,1517.1,429.72,1506.4,436.65
1450.1,353.42,1460.8,345.55,1512.9,416.48,1502.2,424.34
1442.5,341.76,1454.1,333.32,1504.1,402.12,1492.5,410.55
1435.3,329.64,1446.2,322.11,1495.4,393.62,1484.4,401.15
1428.3,318.45,1439.1,311.3,1485.9,381.81,1475.1,388.96
1421.5,308.71,1434.1,301.03,1478.5,373.54,1465.9,381.22
1450.5,309.35,1456.8,321.37,1384.9,359.38,1378.5,347.35
1328.2,351.55,1411.8,343.83,1413.0,356.68,1329.4,364.39
1286.0,353.0,1361.0,353.0,1361.0,366.0,1286.0,366.0
1248.2,355.69,1330.3,355.08,1330.4,365.79,1248.3,366.41
1217.0,356.0,1299.0,356.0,1299.0,367.0,1217.0,367.0
1186.7,354.26,1268.7,354.77,1268.6,367.43,1186.6,366.91
1161.1,354.44,1241.2,357.46,1240.8,368.92,1160.7,365.89
1137.3,353.33,1217.3,356.97,1216.8,368.49,1136.8,364.85
1113.1,353.66,1195.1,355.41,1194.9,367.74,1112.9,366.0
1092.0,355.12,1173.0,355.17,1173.0,366.05,1092.0,366.0
1074.0,356.0,1156.0,356.0,1156.0,367.0,1074.0,367.0
1056.0,356.0,1137.0,356.0,1137.0,367.0,1056.0,367.0
1039.9,357.14,1119.9,355.36,1120.2,367.11,1040.2,368.88
1026.4,356.8,1109.5,355.12,1109.8,367.09,1026.7,368.78
1012.1,355.56,1096.1,356.46,1095.9,368.86,1011.9,367.96
999.63,356.92,1084.1,356.32,1084.2,367.76,999.71,368.36
987.9,357.25,1073.9,357.11,1073.9,367.92,987.92,368.06
976.93,357.35,1063.9,357.23,1064.0,367.96,976.95,368.07
967.52,362.4,1036.4,346.56,1040.7,365.15,971.79,380.99
983.0,340.07,1013.3,342.08,1009.8,394.58,979.5,392.57
963.07,354.76,975.68,342.49,1021.0,389.06,1008.4,401.33
966.56,368.81,974.74,355.83,1032.4,392.19,1024.2,405.16
970.88,375.2,976.75,363.64,1042.8,397.17,1036.9,408.73
975.27,376.82,981.02,365.81,1051.5,402.61,1045.8,413.63
984.7,379.14,991.28,367.75,1061.0,408.06,1054.5,419.45
990.69,386.74,996.56,375.01,1067.3,410.4,1061.4,422.12
1010.2,383.95,1024.9,371.2,1066.5,419.11,1051.8,431.86
1045.2,383.75,1060.5,387.49,1046.6,444.65,1031.3,440.91
1055.6,389.74,1066.1,395.77,1029.5,459.53,1019.0,453.5
1049.8,389.01,1072.7,408.32,1033.5,454.63,1010.7,435.32
1009.3,401.59,1059.4,433.87,1050.5,447.72,1000.4,415.45
984.61,394.88,993.23,384.9,1057.4,440.26,1048.7,450.24
957.99,386.79,964.44,374.39,1041.9,414.66,1035.4,427.07
935.33,375.24,942.01,362.15,1018.1,401.01,1011.4,414.1
912.53,366.67,987.46,370.5,986.7,385.45,911.76,381.62
890.3,362.94,977.43,367.19,976.78,380.5,889.65,376.25
868.6,365.37,871.64,351.55,954.47,369.8,951.42,383.62
849.09,348.66,928.98,361.28,926.9,374.43,847.01,361.82
830.44,346.33,911.05,354.0,909.81,367.03,829.2,359.35
811.71,342.97,894.85,352.75,893.31,365.86,810.17,356.08
796.88,335.3,876.11,350.07,873.12,366.11,793.89,351.33
781.42,336.98,787.88,324.68,856.21,360.6,849.75,372.9
769.87,325.76,777.19,314.94,847.54,362.53,840.22,373.35
761.21,323.38,769.4,310.06,837.63,351.99,829.45,365.31
745.86,324.25,814.89,322.81,815.16,335.98,746.13,337.42
724.92,325.09,807.98,323.92,808.17,337.32,725.11,338.49
701.9,329.8,704.23,317.56,786.15,333.12,783.82,345.36
682.54,327.21,685.32,314.2,769.17,332.12,766.39,345.12
664.69,323.71,667.37,311.01,749.51,328.35,746.83,341.05
648.48,316.68,652.66,303.93,733.2,330.39,729.01,343.15
633.36,310.64,637.78,298.16,718.42,326.73,714.0,339.21
618.76,306.21,622.92,294.56,705.16,323.91,701.0,335.56
604.3,300.87,608.71,289.55,690.55,321.44,686.14,332.76
593.5,298.68,597.68,286.09,680.45,313.61,676.27,326.2
581.16,298.69,584.72,284.47,665.12,304.57,661.56,318.79
571.75,285.34,654.7,298.01,652.75,310.76,569.8,298.1
559.34,295.01,562.14,281.5,647.97,299.32,645.17,312.83
550.96,291.46,554.07,278.42,637.12,298.22,634.01,311.26
540.75,288.12,544.49,274.64,624.6,296.88,620.85,310.36
532.09,285.65,535.45,273.3,613.79,294.67,610.43,307.01
524.07,283.34,528.07,270.17,606.88,294.09,602.88,307.27
515.43,282.55,518.06,269.93,599.68,286.93,597.05,299.55
510.83,270.25,583.95,276.79,582.4,294.13,509.28,287.59
557.73,265.32,562.85,277.63,492.01,307.09,486.89,294.78
455.04,295.87,532.74,281.3,535.51,296.03,457.8,310.6
426.6,298.32,507.35,288.78,509.14,303.97,428.4,313.5
402.51,307.25,478.84,290.92,481.47,303.2,405.14,319.54
379.86,309.13,455.42,296.62,457.44,308.84,381.88,321.35
357.72,312.68,438.41,299.02,440.46,311.12,359.77,324.78
338.41,315.45,418.44,300.83,420.76,313.54,340.73,328.17
328.48,296.03,387.47,320.8,380.3,337.89,321.3,313.12
308.63,290.18,323.04,276.58,375.26,331.91,360.85,345.51
306.23,264.64,316.66,259.93,350.48,334.93,340.05,339.63
297.33,251.0,309.01,246.26,341.22,325.56,329.54,330.3
289.33,238.35,301.76,233.61,333.42,316.59,321.0,321.33
282.02,225.91,294.75,220.95,326.11,301.54,313.38,306.49
276.21,215.25,289.24,210.18,320.26,289.95,307.23,295.02
271.5,202.36,283.73,198.08,312.03,278.97,299.8,283.25
266.84,191.55,279.27,187.02,307.97,265.89,295.54,270.41
262.35,184.23,275.4,179.08,306.19,257.05,293.14,262.2
258.74,174.08,271.65,169.15,302.33,249.47,289.42,254.41
255.55,165.34,268.35,160.79,297.03,241.54,284.23,246.09
251.74,156.35,264.33,151.91,292.7,232.32,280.11,236.76
248.29,146.13,261.44,141.83,288.67,225.25,275.53,229.54
265.11,138.54,283.57,145.36,263.44,199.78,244.99,192.96
286.81,133.85,301.81,152.82,248.41,195.05,233.41,176.07
237.58,156.55,309.95,139.41,313.36,153.81,240.99,170.95
327.25,134.85,330.2,148.42,250.19,165.81,247.24,152.24
339.16,129.56,342.11,142.04,264.89,160.36,261.94,147.88
349.65,124.4,353.0,137.86,278.67,156.4,275.31,142.94
360.8,120.95,364.01,134.43,287.62,152.61,284.41,139.14
373.27,116.71,376.19,128.63,296.28,148.2,293.36,136.29
379.74,113.54,383.09,126.22,302.55,147.51,299.2,134.84
387.42,110.27,391.0,123.15,314.82,144.39,311.23,131.51
397.17,108.12,400.13,119.97,316.85,140.79,313.89,128.94
405.34,106.13,407.98,119.06,324.91,136.03,322.27,123.1
410.79,103.56,413.64,116.35,328.9,135.22,326.05,122.43
417.06,102.08,419.68,115.82,332.65,132.4,330.03,118.66
346.1,112.91,422.52,100.59,425.38,118.33,348.96,130.64
361.27,96.381,433.43,110.58,429.59,130.08,357.43,115.89
368.66,90.5,438.26,119.66,432.43,133.58,362.83,104.42
367.69,101.69,373.39,90.331,447.72,127.58,442.02,138.94
375.87,110.3,380.86,97.884,457.85,128.77,452.86,141.19
390.26,103.45,467.84,131.8,463.67,143.23,386.09,114.87
392.95,114.89,398.52,101.82,477.6,135.49,472.04,148.56
401.69,117.09,406.79,105.1,485.98,138.77,480.88,150.77
409.19,119.76,414.13,108.16,491.61,141.19,486.67,152.78
414.86,122.43,419.49,111.26,498.72,144.15,494.08,155.32
422.06,129.95,426.88,116.92,506.77,146.51,501.95,159.54
433.72,117.1,512.19,151.05,507.59,161.69,429.12,127.74
